Time(ms),Amplitude,Cluster,Label
44600,0,0,Normal
44610,0,0,Normal
44620,0,0,Normal
44630,0,0,Normal
44640,0,0,Normal
44650,0,0,Normal
44660,0,0,Normal
44670,0,0,Normal
44680,0,0,Normal
44690,0,0,Normal
44700,0,0,Normal
44710,0,0,Normal
44720,0,0,Normal
44730,0,0,Normal
44740,0,0,Normal
44750,0,0,Normal
44760,0,0,Normal
44770,0,0,Normal
44780,0,0,Normal
44790,0,0,Normal
44800,0,0,Normal
44810,0,0,Normal
44820,0,0,Normal
44830,0,0,Normal
44840,0,0,Normal
44850,0,0,Normal
44860,0,0,Normal
44870,0,0,Normal
44880,0,0,Normal
44890,0,0,Normal
44900,0,0,Normal
44910,0,0,Normal
44920,0,0,Normal
44930,0,0,Normal
44940,0,0,Normal
44950,0,0,Normal
44960,0,0,Normal
44970,0,0,Normal
44980,0,0,Normal
44990,0,0,Normal
45000,0,0,Normal
45010,0,0,Normal
45020,0,0,Normal
45030,0,0,Normal
45040,0,0,Normal
45050,0,0,Normal
45060,0,0,Normal
45070,0,0,Normal
45080,0,0,Normal
45090,0,0,Normal
45100,0,0,Normal
45110,0,0,Normal
45120,0,0,Normal
45130,0,0,Normal
45140,0,0,Normal
45150,0,0,Normal
45160,0,0,Normal
45170,0,0,Normal
45180,0,0,Normal
45190,0,0,Normal
45200,0,0,Normal
45210,0,0,Normal
45220,0,0,Normal
45230,0,0,Normal
45240,0,0,Normal
45250,0,0,Normal
45260,0,0,Normal
45270,0,0,Normal
45280,0,0,Normal
45290,0,0,Normal
45300,0,0,Normal
45310,0,0,Normal
45320,0,0,Normal
45330,0,0,Normal
45340,0,0,Normal
45350,0,0,Normal
45360,0,0,Normal
45370,0,0,Normal
45380,0,0,Normal
45390,0,0,Normal
45400,0,0,Normal
45410,0,0,Normal
45420,0,0,Normal
45430,0,0,Normal
45440,0,0,Normal
45450,0,0,Normal
45460,0,0,Normal
45470,0,0,Normal
45480,0,0,Normal
45490,0,0,Normal
45500,0,0,Normal
45510,0,0,Normal
45520,0,0,Normal
45530,0,0,Normal
45540,0,0,Normal
45550,0,0,Normal
45560,0,0,Normal
45570,0,0,Normal
45580,0,0,Normal
45590,0,0,Normal
45600,0,0,Normal
45610,0,0,Normal
45620,0,0,Normal
45630,0,0,Normal
45640,0,0,Normal
45650,0,0,Normal
45660,0,0,Normal
45670,0,0,Normal
45680,0,0,Normal
45690,0,0,Normal
45700,0,0,Normal
45710,0,0,Normal
45720,0,0,Normal
45730,0,0,Normal
45740,0,0,Normal
45750,0,0,Normal
45760,0,0,Normal
45770,0,0,Normal
45780,0,0,Normal
45790,0,0,Normal
45800,0,0,Normal
45810,0,0,Normal
45820,0,0,Normal
45830,0,0,Normal
45840,0,0,Normal
45850,0,0,Normal
45860,0,0,Normal
45870,0,0,Normal
45880,0,0,Normal
45890,0,0,Normal
45900,0,0,Normal
45910,0,0,Normal
45920,0,0,Normal
45930,0,0,Normal
45940,0,0,Normal
45950,0,0,Normal
45960,0,0,Normal
45970,0,0,Normal
45980,0,0,Normal
45990,0,0,Normal
46000,0,0,Normal
46010,0,0,Normal
46020,0,0,Normal
46030,0,0,Normal
46040,0,0,Normal
46050,0,0,Normal
46060,0,0,Normal
46070,0,0,Normal
46080,0,0,Normal
46090,0,0,Normal
46100,0,0,Normal
46110,0,0,Normal
46120,0,0,Normal
46130,0,0,Normal
46140,0,0,Normal
46150,0,0,Normal
46160,0,0,Normal
46170,0,0,Normal
46180,0,0,Normal
46190,0,0,Normal
46200,0,0,Normal
46210,0,0,Normal
46220,0,0,Normal
46230,0,0,Normal
46240,0,0,Normal
46250,0,0,Normal
46260,0,0,Normal
46270,0,0,Normal
46280,0,0,Normal
46290,0,0,Normal
46300,0,0,Normal
46310,0,0,Normal
46320,0,0,Normal
46330,0,0,Normal
46340,0,0,Normal
46350,0,0,Normal
46360,0,0,Normal
46370,0,0,Normal
46380,0,0,Normal
46390,0,0,Normal
46400,0,0,Normal
46410,0,0,Normal
46420,0,0,Normal
46430,0,0,Normal
46440,0,0,Normal
46450,0,0,Normal
46460,0,0,Normal
46470,0,0,Normal
46480,0,0,Normal
46490,0,0,Normal
46500,0,0,Normal
46510,0,0,Normal
46520,0,0,Normal
46530,0,0,Normal
46540,0,0,Normal
46550,0,0,Normal
46560,0,0,Normal
46570,0,0,Normal
46580,0,0,Normal
46590,0,0,Normal
46600,0,0,Normal
46610,0,0,Normal
46620,0,0,Normal
46630,0,0,Normal
46640,0,0,Normal
46650,0,0,Normal
46660,0,0,Normal
46670,0,0,Normal
46680,0,0,Normal
46690,0,0,Normal
46700,0,0,Normal
46710,0,0,Normal
46720,0,0,Normal
46730,0,0,Normal
46740,0,0,Normal
46750,0,0,Normal
46760,0,0,Normal
46770,0,0,Normal
46780,0,0,Normal
46790,0,0,Normal
46800,0,0,Normal
46810,0,0,Normal
46820,0,0,Normal
46830,0,0,Normal
46840,0,0,Normal
46850,0,0,Normal
46860,0,0,Normal
46870,0,0,Normal
46880,0,0,Normal
46890,0,0,Normal
46900,0,0,Normal
46910,0,0,Normal
46920,0,0,Normal
46930,0,0,Normal
46940,0,0,Normal
46950,0,0,Normal
46960,0,0,Normal
46970,0,0,Normal
46980,0,0,Normal
46990,0,0,Normal
47000,0,0,Normal
47010,0,0,Normal
47020,0,0,Normal
47030,0,0,Normal
47040,0,0,Normal
47050,0,0,Normal
47060,0,0,Normal
47070,0,0,Normal
47080,0,0,Normal
47090,0,0,Normal
47100,0,0,Normal
47110,0,0,Normal
47120,0,0,Normal
47130,0,0,Normal
47140,0,0,Normal
47150,0,0,Normal
47160,0,0,Normal
47170,0,0,Normal
47180,0,0,Normal
47190,0,0,Normal
47200,0,0,Normal
47210,0,0,Normal
47220,0,0,Normal
47230,0,0,Normal
47240,0,0,Normal
47250,0,0,Normal
47260,0,0,Normal
47270,0,0,Normal
47280,0,0,Normal
47290,0,0,Normal
47300,0,0,Normal
47310,0,0,Normal
47320,0,0,Normal
47330,0,0,Normal
47340,0,0,Normal
47350,0,0,Normal
47360,0,0,Normal
47370,0,0,Normal
47380,0,0,Normal
47390,0,0,Normal
47400,0,0,Normal
47410,0,0,Normal
47420,0,0,Normal
47430,0,0,Normal
47440,0,0,Normal
47450,0,0,Normal
47460,0,0,Normal
47470,0,0,Normal
47480,0,0,Normal
47490,0,0,Normal
47500,0,0,Normal
47510,0,0,Normal
47520,0,0,Normal
47530,0,0,Normal
47540,0,0,Normal
47550,0,0,Normal
47560,0,0,Normal
47570,0,0,Normal
47580,0,0,Normal
47590,0,0,Normal
47600,0,0,Normal
47610,0,0,Normal
47620,0,0,Normal
47630,0,0,Normal
47640,0,0,Normal
47650,0,0,Normal
47660,0,0,Normal
47670,0,0,Normal
47680,0,0,Normal
47690,0,0,Normal
47700,0,0,Normal
47710,0,0,Normal
47720,0,0,Normal
47730,0,0,Normal
47740,0,0,Normal
47750,0,0,Normal
47760,0,0,Normal
47770,0,0,Normal
47780,0,0,Normal
47790,0,0,Normal
47800,0,0,Normal
47810,0,0,Normal
47820,0,0,Normal
47830,0,0,Normal
47840,0,0,Normal
47850,0,0,Normal
47860,0,0,Normal
47870,0,0,Normal
47880,0,0,Normal
47890,0,0,Normal
47900,0,0,Normal
47910,0,0,Normal
47920,0,0,Normal
47930,0,0,Normal
47940,0,0,Normal
47950,0,0,Normal
47960,0,0,Normal
47970,0,0,Normal
47980,0,0,Normal
47990,0,0,Normal
48000,0,0,Normal
48010,0,0,Normal
48020,0,0,Normal
48030,0,0,Normal
48040,0,0,Normal
48050,0,0,Normal
48060,0,0,Normal
48070,0,0,Normal
48080,0,0,Normal
48090,0,0,Normal
48100,0,0,Normal
48110,0,0,Normal
48120,0,0,Normal
48130,0,0,Normal
48140,0,0,Normal
48150,0,0,Normal
48160,0,0,Normal
48170,0,0,Normal
48180,0,0,Normal
48190,0,0,Normal
48200,0,0,Normal
48210,0,0,Normal
48220,0,0,Normal
48230,0,0,Normal
48240,0,0,Normal
48250,0,0,Normal
48260,0,0,Normal
48270,0,0,Normal
48280,0,0,Normal
48290,0,0,Normal
48300,0,0,Normal
48310,0,0,Normal
48320,0,0,Normal
48330,0,0,Normal
48340,0,0,Normal
48350,0,0,Normal
48360,0,0,Normal
48370,0,0,Normal
48380,0,0,Normal
48390,0,0,Normal
48400,0,0,Normal
48410,0,0,Normal
48420,0,0,Normal
48430,0,0,Normal
48440,0,0,Normal
48450,0,0,Normal
48460,0,0,Normal
48470,0,0,Normal
48480,0,0,Normal
48490,0,0,Normal
48500,0,0,Normal
48510,0,0,Normal
48520,0,0,Normal
48530,0,0,Normal
48540,0,0,Normal
48550,0,0,Normal
48560,0,0,Normal
48570,0,0,Normal
48580,0,0,Normal
48590,0,0,Normal
48600,0,0,Normal
48610,0,0,Normal
48620,0,0,Normal
48630,0,0,Normal
48640,0,0,Normal
48650,0,0,Normal
48660,0,0,Normal
48670,0,0,Normal
48680,0,0,Normal
48690,0,0,Normal
48700,0,0,Normal
48710,0,0,Normal
48720,0,0,Normal
48730,0,0,Normal
48740,0,0,Normal
48750,0,0,Normal
48760,0,0,Normal
48770,0,0,Normal
48780,0,0,Normal
48790,0,0,Normal
48800,0,0,Normal
48810,0,0,Normal
48820,0,0,Normal
48830,0,0,Normal
48840,0,0,Normal
48850,0,0,Normal
48860,0,0,Normal
48870,0,0,Normal
48880,0,0,Normal
48890,0,0,Normal
48900,0,0,Normal
48910,0,0,Normal
48920,0,0,Normal
48930,0,0,Normal
48940,0,0,Normal
48950,0,0,Normal
48960,0,0,Normal
48970,0,0,Normal
48980,0,0,Normal
48990,0,0,Normal
49000,0,0,Normal
49010,0,0,Normal
49020,0,0,Normal
49030,0,0,Normal
49040,0,0,Normal
49050,0,0,Normal
49060,0,0,Normal
49070,0,0,Normal
49080,0,0,Normal
49090,0,0,Normal
49100,0,0,Normal
49110,0,0,Normal
49120,0,0,Normal
49130,0,0,Normal
49140,0,0,Normal
49150,0,0,Normal
49160,0,0,Normal
49170,0,0,Normal
49180,0,0,Normal
49190,0,0,Normal
49200,0,0,Normal
49210,0,0,Normal
49220,0,0,Normal
49230,0,0,Normal
49240,0,0,Normal
49250,0,0,Normal
49260,0,0,Normal
49270,0,0,Normal
49280,0,0,Normal
49290,0,0,Normal
49300,0,0,Normal
49310,0,0,Normal
49320,0,0,Normal
49330,0,0,Normal
49340,0,0,Normal
49350,0,0,Normal
49360,0,0,Normal
49370,0,0,Normal
49380,0,0,Normal
49390,0,0,Normal
49400,0,0,Normal
49410,0,0,Normal
49420,0,0,Normal
49430,0,0,Normal
49440,0,0,Normal
49450,0,0,Normal
49460,0,0,Normal
49470,0,0,Normal
49480,0,0,Normal
49490,0,0,Normal
49500,0,0,Normal
49510,0,0,Normal
49520,0,0,Normal
49530,0,0,Normal
49540,0,0,Normal
49550,0,0,Normal
49560,0,0,Normal
49570,0,0,Normal
49580,0,0,Normal
49590,0,0,Normal
49600,0,0,Normal
49610,0,0,Normal
49620,0,0,Normal
49630,0,0,Normal
49640,0,0,Normal
49650,0,0,Normal
49660,0,0,Normal
49670,0,0,Normal
49680,0,0,Normal
49690,0,0,Normal
49700,0,0,Normal
49710,0,0,Normal
49720,0,0,Normal
49730,0,0,Normal
49740,0,0,Normal
49750,0,0,Normal
49760,0,0,Normal
49770,0,0,Normal
49780,0,0,Normal
49790,0,0,Normal
49800,0,0,Normal
49810,0,0,Normal
49820,0,0,Normal
49830,0,0,Normal
49840,0,0,Normal
49850,0,0,Normal
49860,0,0,Normal
49870,0,0,Normal
49880,0,0,Normal
49890,0,0,Normal
49900,0,0,Normal
49910,0,0,Normal
49920,0,0,Normal
49930,0,0,Normal
49940,0,0,Normal
49950,0,0,Normal
49960,0,0,Normal
49970,0,0,Normal
49980,0,0,Normal
49990,0,0,Normal
50000,0,0,Normal
50010,0,0,Normal
50020,0,0,Normal
50030,0,0,Normal
50040,0,0,Normal
50050,0,0,Normal
50060,0,0,Normal
50070,0,0,Normal
50080,0,0,Normal
50090,0,0,Normal
50100,0,0,Normal
50110,0,0,Normal
50120,0,0,Normal
50130,0,0,Normal
50140,0,0,Normal
50150,0,0,Normal
50160,0,0,Normal
50170,0,0,Normal
50180,0,0,Normal
50190,0,0,Normal
50200,0,0,Normal
50210,0,0,Normal
50220,0,0,Normal
50230,0,0,Normal
50240,0,0,Normal
50250,0,0,Normal
50260,0,0,Normal
50270,0,0,Normal
50280,0,0,Normal
50290,0,0,Normal
50300,0,0,Normal
50310,0,0,Normal
50320,0,0,Normal
50330,0,0,Normal
50340,0,0,Normal
50350,0,0,Normal
50360,0,0,Normal
50370,0,0,Normal
50380,0,0,Normal
50390,0,0,Normal
50400,0,0,Normal
50410,0,0,Normal
50420,0,0,Normal
50430,0,0,Normal
50440,0,0,Normal
50450,0,0,Normal
50460,0,0,Normal
50470,0,0,Normal
50480,0,0,Normal
50490,0,0,Normal
50500,0,0,Normal
50510,0,0,Normal
50520,0,0,Normal
50530,0,0,Normal
50540,0,0,Normal
50550,0,0,Normal
